Typ;Nr.;Gemeinde;2022;2020;2015;2010;2005;2000;1990;1980
LN - Landwirtschaftliche Nutzfläche Total (in ha);395;......0607 Freimettigen;174;173;169;166;182;189;193;200
LN - Landwirtschaftliche Nutzfläche Total (in ha);396;......0608 Grosshöchstetten;418;451;486;483;464;479;489;493
LN - Landwirtschaftliche Nutzfläche Total (in ha);397;......0609 Häutligen;222;224;210;211;212;207;213;218
LN - Landwirtschaftliche Nutzfläche Total (in ha);398;......0610 Herbligen;173;172;186;179;193;191;194;178
LN - Landwirtschaftliche Nutzfläche Total (in ha);399;......0611 Kiesen;236;240;244;227;223;230;229;228
LN - Landwirtschaftliche Nutzfläche Total (in ha);400;......0612 Konolfingen;925;925;900;894;897;957;932;914
LN - Landwirtschaftliche Nutzfläche Total (in ha);401;......0613 Landiswil;765;751;693;711;695;683;676;670
LN - Landwirtschaftliche Nutzfläche Total (in ha);402;......0614 Linden;788;791;779;801;798;854;882;810
LN - Landwirtschaftliche Nutzfläche Total (in ha);403;......0615 Mirchel;228;224;208;203;200;204;191;192
LN - Landwirtschaftliche Nutzfläche Total (in ha);404;......0616 Münsingen;848;858;907;916;863;883;734;727
LN - Landwirtschaftliche Nutzfläche Total (in ha);405;......0617 Niederhünigen;203;206;227;233;233;233;237;240
LN - Landwirtschaftliche Nutzfläche Total (in ha);406;......0619 Oberdiessbach;806;818;851;803;836;838;813;817
LN - Landwirtschaftliche Nutzfläche Total (in ha);407;......0620 Oberthal;725;733;754;721;722;748;750;731
LN - Landwirtschaftliche Nutzfläche Total (in ha);408;......0622 Oppligen;199;200;190;189;189;204;190;191
LN - Landwirtschaftliche Nutzfläche Total (in ha);409;......0623 Rubigen;386;389;385;381;387;383;914;927
LN - Landwirtschaftliche Nutzfläche Total (in ha);410;......0626 Walkringen;922;919;930;939;894;886;949;921
LN - Landwirtschaftliche Nutzfläche Total (in ha);411;......0627 Worb;1319;1329;1322;1348;1326;1341;1347;1377
LN - Landwirtschaftliche Nutzfläche Total (in ha);412;......0628 Zäziwil;357;359;348;336;324;328;382;346
LN - Landwirtschaftliche Nutzfläche Total (in ha);413;......0629 Oberhünigen;220;209;210;226;221;211;285;256
LN - Landwirtschaftliche Nutzfläche Total (in ha);414;......0630 Allmendingen;337;333;280;281;275;276;0;0
LN - Landwirtschaftliche Nutzfläche Total (in ha);415;......0632 Wichtrach;628;635;690;687;676;695;725;711
LN - Landwirtschaftliche Nutzfläche Total (in ha);416;......0662 Ferenbalm;651;635;624;620;630;623;649;664
LN - Landwirtschaftliche Nutzfläche Total (in ha);417;......0663 Frauenkappelen;377;379;392;376;364;361;363;379
LN - Landwirtschaftliche Nutzfläche Total (in ha);418;......0665 Gurbrü;260;260;265;269;211;231;216;208
LN - Landwirtschaftliche Nutzfläche Total (in ha);419;......0666 Kriechenwil;306;309;294;292;292;278;287;305
LN - Landwirtschaftliche Nutzfläche Total (in ha);420;......0667 Laupen;148;150;148;145;150;159;125;153
LN - Landwirtschaftliche Nutzfläche Total (in ha);421;......0668 Mühleberg;1488;1480;1421;1405;1395;1394;1393;1432
LN - Landwirtschaftliche Nutzfläche Total (in ha);422;......0669 Münchenwiler;241;241;242;238;242;209;197;211
LN - Landwirtschaftliche Nutzfläche Total (in ha);423;......0670 Neuenegg;1245;1235;1253;1251;1237;1254;1224;1222
LN - Landwirtschaftliche Nutzfläche Total (in ha);424;......0671 Wileroltigen;271;273;271;271;285;278;296;284
LN - Landwirtschaftliche Nutzfläche Total (in ha);425;......0852 Guggisberg;2099;2152;2123;2032;2091;2074;2050;2204
LN - Landwirtschaftliche Nutzfläche Total (in ha);426;......0853 Rüschegg;842;824;797;812;824;732;828;825
LN - Landwirtschaftliche Nutzfläche Total (in ha);427;......0855 Schwarzenburg;2985;2993;3025;3038;3011;2967;3181;3129
LN - Landwirtschaftliche Nutzfläche Total (in ha);428;......0861 Belp;1260;1288;1278;1290;1311;1317;1373;1410
LN - Landwirtschaftliche Nutzfläche Total (in ha);449;......0922 Blumenstein;404;407;443;393;358;374;409;422
LN - Landwirtschaftliche Nutzfläche Total (in ha);430;......0868 Jaberg;97;98;51;55;55;70;65;74
LN - Landwirtschaftliche Nutzfläche Total (in ha);443;......0863 Burgistein;642;639;614;618;598;600;511;555
LN - Landwirtschaftliche Nutzfläche Total (in ha);432;......0870 Kehrsatz;351;349;348;356;360;377;339;332
LN - Landwirtschaftliche Nutzfläche Total (in ha);471;......0948 Forst-Längenbühl;447;452;421;372;385;363;388;351
LN - Landwirtschaftliche Nutzfläche Total (in ha);429;......0866 Gerzensee;540;540;545;532;523;508;502;502
LN - Landwirtschaftliche Nutzfläche Total (in ha);444;......0867 Gurzelen;414;417;422;392;401;404;429;400
LN - Landwirtschaftliche Nutzfläche Total (in ha);431;......0869 Kaufdorf;145;149;138;143;201;206;221;203
LN - Landwirtschaftliche Nutzfläche Total (in ha);433;......0872 Kirchdorf (BE);1084;1071;1102;1126;1036;1043;1053;1050
LN - Landwirtschaftliche Nutzfläche Total (in ha);434;......0877 Niedermuhlern;594;582;543;575;596;585;596;583
LN - Landwirtschaftliche Nutzfläche Total (in ha);460;......0936 Pohlern;161;171;161;163;197;203;200;171
LN - Landwirtschaftliche Nutzfläche Total (in ha);440;>> Verwaltungskreis Thun;12737;12746;12714;12607;12755;13047;13480;13317
LN - Landwirtschaftliche Nutzfläche Total (in ha);441;......0767 Reutigen;412;419;414;424;421;420;410;392
LN - Landwirtschaftliche Nutzfläche Total (in ha);435;......0879 Riggisberg;1369;1371;1456;1400;1496;1493;1553;1511
LN - Landwirtschaftliche Nutzfläche Total (in ha);436;......0880 Rüeggisberg;2069;2083;2105;2102;2107;2172;2177;2130
LN - Landwirtschaftliche Nutzfläche Total (in ha);445;......0883 Seftigen;216;205;200;206;213;224;236;264
LN - Landwirtschaftliche Nutzfläche Total (in ha);442;......0770 Stocken-Höfen;509;510;523;505;539;505;578;559
LN - Landwirtschaftliche Nutzfläche Total (in ha);446;......0885 Uttigen;185;185;184;161;186;186;233;217
LN - Landwirtschaftliche Nutzfläche Total (in ha);439;......0889 Thurnen;482;484;496;509;546;595;568;563
LN - Landwirtschaftliche Nutzfläche Total (in ha);448;......0921 Amsoldingen;271;268;271;270;270;256;287;273
LN - Landwirtschaftliche Nutzfläche Total (in ha);437;......0884 Toffen;282;288;268;264;268;279;303;306
LN - Landwirtschaftliche Nutzfläche Total (in ha);450;......0923 Buchholterberg;990;961;956;964;977;970;1015;975
LN - Landwirtschaftliche Nutzfläche Total (in ha);451;......0924 Eriz;498;507;562;552;543;569;481;449
LN - Landwirtschaftliche Nutzfläche Total (in ha);452;......0925 Fahrni;531;512;503;482;470;480;513;509
LN - Landwirtschaftliche Nutzfläche Total (in ha);453;......0927 Heiligenschwendi;270;270;277;280;277;277;272;291
LN - Landwirtschaftliche Nutzfläche Total (in ha);454;......0928 Heimberg;140;144;141;137;155;162;182;190
LN - Landwirtschaftliche Nutzfläche Total (in ha);455;......0929 Hilterfingen;5;4;5;3;6;7;7;12
LN - Landwirtschaftliche Nutzfläche Total (in ha);456;......0931 Homberg;406;405;394;401;402;423;430;438
LN - Landwirtschaftliche Nutzfläche Total (in ha);457;......0932 Horrenbach-Buchen;403;405;384;363;365;399;379;359
LN - Landwirtschaftliche Nutzfläche Total (in ha);458;......0934 Oberhofen am Thunersee;50;50;52;47;55;60;81;78
LN - Landwirtschaftliche Nutzfläche Total (in ha);459;......0935 Oberlangenegg;425;422;417;453;465;463;461;459
LN - Landwirtschaftliche Nutzfläche Total (in ha);466;......0943 Uebeschi;422;426;426;435;424;423;413;433
LN - Landwirtschaftliche Nutzfläche Total (in ha);461;......0938 Sigriswil;1149;1158;1129;1079;1074;1117;1284;1166
LN - Landwirtschaftliche Nutzfläche Total (in ha);462;......0939 Steffisburg;578;601;631;616;639;692;742;783
LN - Landwirtschaftliche Nutzfläche Total (in ha);463;......0940 Teuffenthal (BE);203;212;219;224;226;242;210;179
LN - Landwirtschaftliche Nutzfläche Total (in ha);464;......0941 Thierachern;473;472;478;458;440;482;443;472
LN - Landwirtschaftliche Nutzfläche Total (in ha);465;......0942 Thun;361;371;392;438;520;500;554;554
LN - Landwirtschaftliche Nutzfläche Total (in ha);467;......0944 Uetendorf;644;641;619;598;589;620;694;732
LN - Landwirtschaftliche Nutzfläche Total (in ha);438;......0888 Wald (BE);1054;1057;1011;988;975;1009;1075;1065
LN - Landwirtschaftliche Nutzfläche Total (in ha);468;......0945 Unterlangenegg;497;509;507;576;596;633;617;593
LN - Landwirtschaftliche Nutzfläche Total (in ha);469;......0946 Wachseldorn;366;334;286;271;272;285;284;273
LN - Landwirtschaftliche Nutzfläche Total (in ha);470;......0947 Zwieselberg;134;134;135;144;148;164;163;172
LN - Landwirtschaftliche Nutzfläche Total (in ha);447;......0886 Wattenwil;531;532;549;583;541;546;573;596
LN - Offene Ackerfläche (in ha);365;>> Verwaltungskreis Bern-Mittelland;16211;15953;15757;15928;17344;17853;19656;18293
LN - Offene Ackerfläche (in ha);366;......0307 Meikirch;276;276;286;276;316;307;363;315
LN - Offene Ackerfläche (in ha);367;......0351 Bern;432;440;459;467;512;550;674;602
LN - Offene Ackerfläche (in ha);368;......0352 Bolligen;259;249;231;238;267;269;290;395
LN - Offene Ackerfläche (in ha);369;......0353 Bremgarten bei Bern;21;19;13;14;17;20;33;53
LN - Offene Ackerfläche (in ha);370;......0354 Kirchlindach;429;419;417;391;413;471;471;414
LN - Offene Ackerfläche (in ha);371;......0355 Köniz;878;875;830;889;1037;1038;1169;1110
LN - Offene Ackerfläche (in ha);372;......0356 Muri bei Bern;33;33;53;58;71;94;126;133
LN - Offene Ackerfläche (in ha);373;......0357 Oberbalm;156;152;157;174;200;203;243;224
LN - Offene Ackerfläche (in ha);374;......0358 Stettlen;74;72;73;64;54;60;64;63
LN - Offene Ackerfläche (in ha);375;......0359 Vechigen;353;342;332;361;434;445;522;506
LN - Offene Ackerfläche (in ha);376;......0360 Wohlen bei Bern;913;904;909;948;980;1002;1008;896
LN - Offene Ackerfläche (in ha);377;......0361 Zollikofen;113;112;145;140;148;152;153;158
LN - Offene Ackerfläche (in ha);378;......0362 Ittigen;56;52;57;55;49;60;68;0
LN - Offene Ackerfläche (in ha);379;......0363 Ostermundigen;99;109;94;94;117;117;59;0
LN - Offene Ackerfläche (in ha);380;......0403 Bäriswil;65;64;63;63;72;70;72;83
LN - Offene Ackerfläche (in ha);381;......0535 Deisswil bei Münchenbuchsee;76;77;70;63;85;85;94;90
LN - Offene Ackerfläche (in ha);382;......0538 Fraubrunnen;1277;1286;1278;1247;1288;1202;1178;1146
LN - Offene Ackerfläche (in ha);383;......0540 Jegenstorf;578;578;584;538;534;568;571;548
LN - Offene Ackerfläche (in ha);384;......0541 Iffwil;201;195;191;179;174;176;167;158
LN - Offene Ackerfläche (in ha);385;......0543 Mattstetten;120;121;96;94;108;113;120;119
LN - Offene Ackerfläche (in ha);386;......0544 Moosseedorf;179;178;174;164;163;152;137;116
LN - Offene Ackerfläche (in ha);387;......0546 Münchenbuchsee;316;309;317;315;319;324;370;343
LN - Offene Ackerfläche (in ha);388;......0551 Urtenen-Schönbühl;199;201;212;209;231;198;209;179
LN - Offene Ackerfläche (in ha);389;......0553 Wiggiswil;84;82;75;66;77;76;97;104
LN - Offene Ackerfläche (in ha);390;......0557 Zuzwil (BE);172;165;159;126;155;151;166;142
LN - Offene Ackerfläche (in ha);391;......0602 Arni (BE);79;75;76;67;96;124;167;166
LN - Offene Ackerfläche (in ha);392;......0603 Biglen;84;82;86;97;94;98;110;94
LN - Offene Ackerfläche (in ha);393;......0605 Bowil;93;91;72;80;83;89;144;117
LN - Offene Ackerfläche (in ha);394;......0606 Brenzikofen;28;24;26;29;34;33;34;29
LN - Offene Ackerfläche (in ha);395;......0607 Freimettigen;67;60;46;48;53;49;58;53
LN - Offene Ackerfläche (in ha);396;......0608 Grosshöchstetten;130;140;141;148;153;169;191;173
LN - Offene Ackerfläche (in ha);397;......0609 Häutligen;84;86;77;73;81;90;94;75
LN - Offene Ackerfläche (in ha);398;......0610 Herbligen;63;62;58;64;70;72;82;61
LN - Offene Ackerfläche (in ha);399;......0611 Kiesen;160;164;149;141;131;132;138;123
LN - Offene Ackerfläche (in ha);400;......0612 Konolfingen;274;271;267;277;318;352;350;312
LN - Offene Ackerfläche (in ha);401;......0613 Landiswil;66;65;54;67;78;86;123;130
LN - Offene Ackerfläche (in ha);402;......0614 Linden;40;34;29;32;40;47;106;116
LN - Offene Ackerfläche (in ha);403;......0615 Mirchel;56;57;55;58;59;64;69;57
LN - Offene Ackerfläche (in ha);404;......0616 Münsingen;348;343;356;354;387;399;365;361
LN - Offene Ackerfläche (in ha);405;......0617 Niederhünigen;46;41;45;51;66;66;82;69
LN - Offene Ackerfläche (in ha);406;......0619 Oberdiessbach;190;186;182;180;187;210;192;189
LN - Offene Ackerfläche (in ha);407;......0620 Oberthal;51;56;60;56;76;96;151;132
LN - Offene Ackerfläche (in ha);408;......0622 Oppligen;107;101;95;91;103;111;100;96
LN - Offene Ackerfläche (in ha);409;......0623 Rubigen;142;152;161;158;186;195;474;483
LN - Offene Ackerfläche (in ha);410;......0626 Walkringen;90;92;92;114;126;143;200;200
LN - Offene Ackerfläche (in ha);411;......0627 Worb;532;508;512;516;558;580;633;572
LN - Offene Ackerfläche (in ha);412;......0628 Zäziwil;44;46;44;39;42;47;77;65
LN - Offene Ackerfläche (in ha);413;......0629 Oberhünigen;29;23;19;24;31;34;47;48
LN - Offene Ackerfläche (in ha);414;......0630 Allmendingen;158;152;120;119;130;136;0;0
LN - Offene Ackerfläche (in ha);415;......0632 Wichtrach;346;344;340;326;346;361;424;378
LN - Offene Ackerfläche (in ha);416;......0662 Ferenbalm;367;361;345;335;362;368;391;367
LN - Offene Ackerfläche (in ha);417;......0663 Frauenkappelen;204;201;186;158;170;169;173;168
LN - Offene Ackerfläche (in ha);418;......0665 Gurbrü;156;169;175;179;133;143;152;135
LN - Offene Ackerfläche (in ha);419;......0666 Kriechenwil;138;132;126;134;160;145;137;146
LN - Offene Ackerfläche (in ha);420;......0667 Laupen;91;94;98;92;109;99;76;88
LN - Offene Ackerfläche (in ha);421;......0668 Mühleberg;753;727;702;730;764;732;777;704
LN - Offene Ackerfläche (in ha);422;......0669 Münchenwiler;87;82;98;85;94;93;108;98
LN - Offene Ackerfläche (in ha);423;......0670 Neuenegg;576;558;581;604;642;642;654;618
LN - Offene Ackerfläche (in ha);424;......0671 Wileroltigen;200;204;191;184;201;189;180;178
LN - Offene Ackerfläche (in ha);425;......0852 Guggisberg;49;44;30;40;44;60;85;94
LN - Offene Ackerfläche (in ha);426;......0853 Rüschegg;34;35;29;33;42;55;76;77
LN - Offene Ackerfläche (in ha);427;......0855 Schwarzenburg;609;598;613;660;745;765;952;808
LN - Offene Ackerfläche (in ha);428;......0861 Belp;506;498;475;490;553;572;612;607
LN - Offene Ackerfläche (in ha);429;......0866 Gerzensee;147;126;139;131;157;168;195;170
LN - Offene Ackerfläche (in ha);430;......0868 Jaberg;32;30;20;21;22;29;26;32
LN - Offene Ackerfläche (in ha);431;......0869 Kaufdorf;29;30;18;18;58;63;80;67
LN - Offene Ackerfläche (in ha);432;......0870 Kehrsatz;151;148;156;167;180;187;166;156
LN - Offene Ackerfläche (in ha);433;......0872 Kirchdorf (BE);321;301;315;342;321;338;387;345
LN - Offene Ackerfläche (in ha);434;......0877 Niedermuhlern;138;134;122;132;160;153;183;153
LN - Offene Ackerfläche (in ha);435;......0879 Riggisberg;167;165;185;199;228;247;329;296
LN - Offene Ackerfläche (in ha);436;......0880 Rüeggisberg;216;207;229;254;287;317;366;344
LN - Offene Ackerfläche (in ha);437;......0884 Toffen;76;83;62;71;72;90;103;111
LN - Offene Ackerfläche (in ha);438;......0888 Wald (BE);364;322;296;280;309;341;394;344
LN - Offene Ackerfläche (in ha);439;......0889 Thurnen;139;137;130;149;183;199;222;195
LN - Offene Ackerfläche (in ha);440;>> Verwaltungskreis Thun;1422;1402;1386;1408;1630;1837;2398;2178
LN - Offene Ackerfläche (in ha);441;......0767 Reutigen;41;37;41;44;56;55;57;48
LN - Offene Ackerfläche (in ha);442;......0770 Stocken-Höfen;29;36;34;35;41;47;71;44
LN - Offene Ackerfläche (in ha);443;......0863 Burgistein;83;82;76;77;99;93;101;89
LN - Offene Ackerfläche (in ha);444;......0867 Gurzelen;63;67;68;64;76;91;115;99
LN - Offene Ackerfläche (in ha);445;......0883 Seftigen;48;43;34;36;43;56;72;72
LN - Offene Ackerfläche (in ha);446;......0885 Uttigen;64;62;52;47;54;58;98;85
LN - Offene Ackerfläche (in ha);447;......0886 Wattenwil;48;44;48;58;63;76;100;90
LN - Offene Ackerfläche (in ha);448;......0921 Amsoldingen;44;39;36;35;44;48;60;40
LN - Offene Ackerfläche (in ha);449;......0922 Blumenstein;33;36;44;38;46;49;51;41
LN - Offene Ackerfläche (in ha);450;......0923 Buchholterberg;60;68;68;72;86;103;139;136
LN - Offene Ackerfläche (in ha);451;......0924 Eriz;2;2;3;0;0;1;2;9
LN - Offene Ackerfläche (in ha);452;......0925 Fahrni;56;55;53;55;64;73;98;100
LN - Offene Ackerfläche (in ha);453;......0927 Heiligenschwendi;1;1;1;0;2;5;11;16
LN - Offene Ackerfläche (in ha);454;......0928 Heimberg;37;37;34;46;51;56;80;64
LN - Offene Ackerfläche (in ha);455;......0929 Hilterfingen;0;2;2;1;1;1;1;0
LN - Offene Ackerfläche (in ha);456;......0931 Homberg;14;14;16;17;21;28;54;56
LN - Offene Ackerfläche (in ha);457;......0932 Horrenbach-Buchen;6;2;2;2;5;7;15;20
LN - Offene Ackerfläche (in ha);458;......0934 Oberhofen am Thunersee;1;1;0;1;1;0;0;2
LN - Offene Ackerfläche (in ha);459;......0935 Oberlangenegg;2;4;4;4;8;12;22;31
LN - Offene Ackerfläche (in ha);460;......0936 Pohlern;14;16;13;13;20;20;12;12
LN - Offene Ackerfläche (in ha);461;......0938 Sigriswil;0;2;2;0;1;2;9;30
LN - Offene Ackerfläche (in ha);462;......0939 Steffisburg;146;147;152;145;159;184;227;222
LN - Offene Ackerfläche (in ha);463;......0940 Teuffenthal (BE);1;2;2;1;2;1;7;8
LN - Offene Ackerfläche (in ha);464;......0941 Thierachern;122;108;120;123;133;167;175;157
LN - Offene Ackerfläche (in ha);465;......0942 Thun;69;75;80;91;114;124;146;130
LN - Offene Ackerfläche (in ha);466;......0943 Uebeschi;62;62;63;71;82;85;98;78
LN - Offene Ackerfläche (in ha);467;......0944 Uetendorf;235;209;208;203;217;234;319;281
LN - Offene Ackerfläche (in ha);468;......0945 Unterlangenegg;33;34;34;38;48;61;98;77
LN - Offene Ackerfläche (in ha);469;......0946 Wachseldorn;10;9;7;7;10;13;24;28
LN - Offene Ackerfläche (in ha);470;......0947 Zwieselberg;9;9;10;10;15;19;23;27
LN - Offene Ackerfläche (in ha);471;......0948 Forst-Längenbühl;88;94;79;72;65;66;113;88
LN - Übrige LN (in ha);365;>> Verwaltungskreis Bern-Mittelland;370;389;304;224;221;199;83;72
LN - Übrige LN (in ha);366;......0307 Meikirch;2;2;2;2;1;2;1;0
LN - Übrige LN (in ha);367;......0351 Bern;9;7;9;7;7;11;3;3
LN - Übrige LN (in ha);368;......0352 Bolligen;4;5;4;4;3;2;0;2
LN - Übrige LN (in ha);369;......0353 Bremgarten bei Bern;0;0;0;0;1;0;1;2
LN - Übrige LN (in ha);370;......0354 Kirchlindach;6;6;6;4;3;3;1;0
LN - Übrige LN (in ha);371;......0355 Köniz;17;21;21;12;13;8;5;2
LN - Übrige LN (in ha);372;......0356 Muri bei Bern;0;1;3;4;3;3;2;1
LN - Übrige LN (in ha);373;......0357 Oberbalm;6;8;7;5;5;3;1;0
LN - Übrige LN (in ha);374;......0358 Stettlen;1;0;0;0;0;0;0;0
LN - Übrige LN (in ha);375;......0359 Vechigen;8;7;8;6;5;5;1;1
LN - Übrige LN (in ha);376;......0360 Wohlen bei Bern;10;9;9;6;5;4;4;1
LN - Übrige LN (in ha);377;......0361 Zollikofen;3;2;2;2;1;2;8;1
LN - Übrige LN (in ha);378;......0362 Ittigen;1;1;1;1;1;1;0;0
LN - Übrige LN (in ha);379;......0363 Ostermundigen;4;3;2;2;1;1;0;0
LN - Übrige LN (in ha);380;......0403 Bäriswil;0;0;2;0;0;0;1;0
LN - Übrige LN (in ha);381;......0535 Deisswil bei Münchenbuchsee;3;2;1;1;0;0;0;0
LN - Übrige LN (in ha);382;......0538 Fraubrunnen;9;15;10;8;6;5;1;1
LN - Übrige LN (in ha);383;......0540 Jegenstorf;3;5;3;2;2;2;1;0
LN - Übrige LN (in ha);384;......0541 Iffwil;2;2;2;1;1;1;0;0
LN - Übrige LN (in ha);385;......0543 Mattstetten;0;0;0;0;0;0;0;0
LN - Übrige LN (in ha);386;......0544 Moosseedorf;1;1;2;9;10;1;0;0
LN - Übrige LN (in ha);387;......0546 Münchenbuchsee;3;4;3;2;2;1;1;0
LN - Übrige LN (in ha);388;......0551 Urtenen-Schönbühl;1;1;1;0;0;0;1;0
LN - Übrige LN (in ha);389;......0553 Wiggiswil;1;1;1;0;1;1;0;1
LN - Übrige LN (in ha);390;......0557 Zuzwil (BE);1;0;0;0;0;0;0;0
LN - Übrige LN (in ha);391;......0602 Arni (BE);4;7;3;1;1;2;0;1
LN - Übrige LN (in ha);392;......0603 Biglen;0;0;1;1;0;1;0;0
LN - Übrige LN (in ha);393;......0605 Bowil;3;3;2;1;1;0;0;1
LN - Übrige LN (in ha);394;......0606 Brenzikofen;0;0;0;0;0;0;0;0
LN - Übrige LN (in ha);395;......0607 Freimettigen;1;1;2;0;1;2;0;0
LN - Übrige LN (in ha);396;......0608 Grosshöchstetten;2;2;2;1;1;1;0;0
